row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,boundary_f1,latency_sec,fps,device,model_type,prompt,point_x,point_y,mask_output_path,visualization_output_path,stability_score,generated_mask_count,image_gen_latency_sec,image_gen_fps,category_name,challenge_primary,is_reflective,is_transparent,is_occluded,is_small_part,is_dynamic,area
327,000022.png,375,data/cogar_sim_500/rgb/000022.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000375_img_000022_cat_screw.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0327_object_375_sam_auto_mask.png,,0.9907894134521484,8.699939100426297e-05,0.0453430169790951,,,cuda,vit_b,auto,,,,,0.9785903692245485,38.0,13.505201301000852,0.0740455456910435,screw,partial_occlusion,True,True,True,True,False,60.0
236,000014.png,270,data/cogar_sim_500/rgb/000014.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000270_img_000014_cat_screw.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0236_object_270_sam_auto_mask.png,,1.011000633239746,0.0001485442661913,0.0836501901140684,,,cuda,vit_b,auto,,,,,0.977458119392395,38.0,12.914345124000649,0.0774332721015447,screw,dynamic_scene,True,False,False,True,True,84.0
301,000018.png,341,data/cogar_sim_500/rgb/000018.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000341_img_000018_cat_screw.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0301_object_341_sam_auto_mask.png,,1.0026954412460327,0.0001693193362682,0.1156716417910447,,,cuda,vit_b,auto,,,,,0.9871487617492676,43.0,13.837324155000717,0.0722683077160266,screw,small_parts,True,False,True,True,False,213.0
25,000002.png,32,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000032_img_000002_cat_cable.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0025_object_32_sam_auto_mask.png,,0.9175137281417848,0.0001840942562592,0.0492307692307692,,,cuda,vit_b,auto,,,,,0.9524362087249756,32.0,12.75176556399947,0.0784205132207872,cable,partial_occlusion,True,True,True,True,False,2087.0
220,000013.png,252,data/cogar_sim_500/rgb/000013.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000252_img_000013_cat_screw.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0220_object_252_sam_auto_mask.png,,0.9264395236968994,0.0003894080996884,0.1818515123739688,,,cuda,vit_b,auto,,,,,0.9689390659332277,40.0,14.242140725000354,0.0702141636786821,screw,small_parts,True,False,True,True,False,125.0
12,000000.png,15,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000015_img_000000_cat_cable.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0012_object_15_sam_auto_mask.png,,1.0052058696746826,0.0003952256738597,0.1534726086296727,,,cuda,vit_b,auto,,,,,0.9872918128967284,29.0,13.183842260000349,0.0758504220756638,cable,reflective_metal,True,False,False,True,False,65.0
265,000015.png,300,data/cogar_sim_500/rgb/000015.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000300_img_000015_cat_connector.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0265_object_300_sam_auto_mask.png,,0.8942335247993469,0.0005640157924421,0.0719054956343091,,,cuda,vit_b,auto,,,,,0.9529914259910583,30.0,12.963082335000763,0.0771421467639656,connector,reflective_metal,True,False,False,True,False,1088.0
143,000008.png,166,data/cogar_sim_500/rgb/000008.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000166_img_000008_cat_metal_part.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0143_object_166_sam_auto_mask.png,,1.006737470626831,0.0007481296758104,0.133248730964467,,,cuda,vit_b,auto,,,,,0.9882617592811584,56.0,12.817313249000108,0.0780194710524072,metal_part,small_parts,True,False,True,True,False,32.0
274,000017.png,312,data/cogar_sim_500/rgb/000017.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000312_img_000017_cat_plastic_object.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0274_object_312_sam_auto_mask.png,,0.9340606927871704,0.001235279584946,0.0714449278681016,,,cuda,vit_b,auto,,,,,0.9637799263000488,19.0,13.107825625999794,0.0762903038637062,plastic_object,partial_occlusion,True,True,True,True,False,71.0
204,000012.png,235,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000235_img_000012_cat_glass_object.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0204_object_235_sam_auto_mask.png,,0.8821831941604614,0.0012727628744859,0.0888099467140319,,,cuda,vit_b,auto,,,,,0.9666666388511658,39.0,13.02963390700006,0.0767481271643985,glass_object,partial_occlusion,True,True,True,True,False,9842.0
52,000003.png,61,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000061_img_000003_cat_connector.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0052_object_61_sam_auto_mask.png,,0.8988894820213318,0.0017256255392579,0.2136920968803943,,,cuda,vit_b,auto,,,,,0.9506787061691284,36.0,12.945584569999482,0.0772464151458584,connector,small_parts,True,False,False,True,False,1325.0
182,000010.png,209,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000209_img_000010_cat_cable.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0182_object_209_sam_auto_mask.png,,0.975082278251648,0.0018533772652388,0.0482983131103876,,,cuda,vit_b,auto,,,,,0.9594849348068236,31.0,12.716814108999642,0.0786360476317966,cable,reflective_metal,True,False,True,True,False,1741.0
277,000017.png,316,data/cogar_sim_500/rgb/000017.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000316_img_000017_cat_glass_object.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0277_object_316_sam_auto_mask.png,,0.9340606927871704,0.0021262054825727,0.2778403250281462,,,cuda,vit_b,auto,,,,,0.9637799263000488,19.0,13.107825625999794,0.0762903038637062,glass_object,partial_occlusion,True,True,True,True,False,1110.0
163,000009.png,189,data/cogar_sim_500/rgb/000009.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000189_img_000009_cat_robot_gripper.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0163_object_189_sam_auto_mask.png,,0.9844660758972168,0.0021985857745558,0.1527154137180404,,,cuda,vit_b,auto,,,,,0.9816152453422546,38.0,12.725569156999882,0.0785819469182591,robot_gripper,dynamic_scene,True,True,True,True,True,15361.0
200,000012.png,231,data/cogar_sim_500/rgb/000012.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000231_img_000012_cat_cable.png,,,,,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_25/masks/row_0200_object_231_sam_auto_mask.png,,0.9864585399627686,0.0022140221402214,0.0498442367601246,,,cuda,vit_b,auto,,,,,0.9891030788421632,39.0,13.02963390700006,0.0767481271643985,cable,partial_occlusion,True,True,True,True,False,171.0
274,000017.png,312,data/cogar_sim_500/rgb/000017.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000312_img_000017_cat_plastic_object.png,,,,,,,0.5864686965942383,0.0075946052114704,0.0700581897793397,0.0130125629998474,76.84881141491685,cuda,vit_b,point,318.0,237.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0274_object_312_sam_point_mask.png,,,,,,plastic_object,partial_occlusion,True,True,True,True,False,71.0
309,000021.png,355,data/cogar_sim_500/rgb/000021.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000355_img_000021_cat_glass_object.png,,,,,,,0.7177408933639526,0.0090997892139221,0.0771643663739021,0.0127355320000788,78.52047327067382,cuda,vit_b,point,373.0,90.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0309_object_355_sam_point_mask.png,,,,,,glass_object,transparent_glass,True,True,False,True,False,262.0
334,000022.png,383,data/cogar_sim_500/rgb/000022.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000383_img_000022_cat_glass_object.png,,,,,,,0.8611925840377808,0.0182959401709401,0.4459360863855245,0.0128193370001099,78.0071543474848,cuda,vit_b,point,400.0,89.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0334_object_383_sam_point_mask.png,,,,,,glass_object,partial_occlusion,True,True,True,True,False,235.0
334,000022.png,383,data/cogar_sim_500/rgb/000022.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000383_img_000022_cat_glass_object.png,395.0,82.0,475.0,176.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_25/masks/row_0334_object_383_sam_mask.png,,0.9732640385627748,0.01931330472103,0.4478062930582974,0.0119935349998741,83.37825336821024,cuda,vit_b,box,,,,,,,,,glass_object,partial_occlusion,True,True,True,True,False,235.0
230,000013.png,262,data/cogar_sim_500/rgb/000013.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000262_img_000013_cat_connector.png,,,,,,,0.5985026955604553,0.0224475018102824,0.2600448353164338,0.0127481869999428,78.44252676906005,cuda,vit_b,point,166.0,222.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0230_object_262_sam_point_mask.png,,,,,,connector,small_parts,True,False,True,True,False,163.0
37,000003.png,46,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000046_img_000003_cat_screw.png,,,,,,,0.9187963604927064,0.0261538461538461,0.4473684210526315,0.0125241780001488,79.84555952399569,cuda,vit_b,point,273.0,143.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0037_object_46_sam_point_mask.png,,,,,,screw,small_parts,True,False,False,True,False,28.0
359,000024.png,413,data/cogar_sim_500/rgb/000024.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000413_img_000024_cat_robot_gripper.png,,,,,,,0.730713427066803,0.0667346298619824,0.1528472865271079,0.0126312930001404,79.16845884177354,cuda,vit_b,point,418.0,225.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0359_object_413_sam_point_mask.png,,,,,,robot_gripper,dynamic_scene,True,False,True,True,True,889.0
186,000010.png,213,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000213_img_000010_cat_robot_gripper.png,,,,,,,0.864817202091217,0.0881210174584261,0.0453192950331883,0.0125765570001021,79.51301775135079,cuda,vit_b,point,401.0,106.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0186_object_213_sam_point_mask.png,,,,,,robot_gripper,reflective_metal,True,False,True,True,False,1723.0
186,000010.png,213,data/cogar_sim_500/rgb/000010.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000213_img_000010_cat_robot_gripper.png,365.0,78.0,428.0,133.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_25/masks/row_0186_object_213_sam_mask.png,,0.7612237334251404,0.091533180778032,0.5422740524781342,0.0119870439998521,83.42340280158578,cuda,vit_b,box,,,,,,,,,robot_gripper,reflective_metal,True,False,True,True,False,1723.0
280,000017.png,319,data/cogar_sim_500/rgb/000017.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000319_img_000017_cat_robot_gripper.png,,,,,,,0.7591291069984436,0.1016920616213486,0.1974566422313606,0.0126914399997986,78.79326538327162,cuda,vit_b,point,334.0,117.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0280_object_319_sam_point_mask.png,,,,,,robot_gripper,partial_occlusion,True,True,True,True,False,1239.0
59,000003.png,69,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000069_img_000003_cat_screw.png,,,,,,,0.7612627744674683,0.1049822064056939,0.3475080018289895,0.0126992109999264,78.74504959448211,cuda,vit_b,point,377.0,261.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0059_object_69_sam_point_mask.png,,,,,,screw,small_parts,True,False,False,True,False,60.0
313,000021.png,359,data/cogar_sim_500/rgb/000021.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000359_img_000021_cat_glass_object.png,,,,,,,0.928577184677124,0.1221105527638191,0.0699266503667481,0.0126337080000666,79.1533253732571,cuda,vit_b,point,408.0,0.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0313_object_359_sam_point_mask.png,,,,,,glass_object,transparent_glass,True,True,False,True,False,5970.0
24,000002.png,31,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000031_img_000002_cat_cable.png,,,,,,,0.8901195526123047,0.1438645980253878,0.24,0.0131411990000742,76.09655709455039,cuda,vit_b,point,436.0,216.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0024_object_31_sam_point_mask.png,,,,,,cable,partial_occlusion,True,True,True,True,False,4026.0
352,000024.png,406,data/cogar_sim_500/rgb/000024.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000406_img_000024_cat_box.png,,,,,,,0.7681784629821777,0.1663403719759474,0.0,0.0125942259996918,79.40146540362767,cuda,vit_b,point,14.0,326.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0352_object_406_sam_point_mask.png,,,,,,box,dynamic_scene,True,False,True,True,True,14302.0
63,000004.png,74,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000074_img_000004_cat_cable.png,,,,,,,0.9258764386177064,0.1723666210670314,0.3180026281208936,0.0125042279996705,79.97294995151618,cuda,vit_b,point,639.0,62.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0063_object_74_sam_point_mask.png,,,,,,cable,dynamic_scene,True,False,True,True,True,2898.0
230,000013.png,262,data/cogar_sim_500/rgb/000013.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000262_img_000013_cat_connector.png,161.0,213.0,176.0,250.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_25/masks/row_0230_object_262_sam_mask.png,,0.850601077079773,0.1873111782477341,0.7154018615395068,0.0121084520001204,82.58694009688871,cuda,vit_b,box,,,,,,,,,connector,small_parts,True,False,True,True,False,163.0
339,000022.png,388,data/cogar_sim_500/rgb/000022.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000388_img_000022_cat_cable.png,,,,,,,0.703147292137146,0.1923340177960301,0.4264150943396226,0.0129006009997283,77.51576845304012,cuda,vit_b,point,381.0,156.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0339_object_388_sam_point_mask.png,,,,,,cable,partial_occlusion,True,True,True,True,False,284.0
341,000022.png,390,data/cogar_sim_500/rgb/000022.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000390_img_000022_cat_robot_gripper.png,,,,,,,0.6767799258232117,0.2029962546816479,0.3132869374112907,0.0126862409997556,78.82555597195879,cuda,vit_b,point,306.0,102.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0341_object_390_sam_point_mask.png,,,,,,robot_gripper,partial_occlusion,True,True,True,True,False,2719.0
310,000021.png,356,data/cogar_sim_500/rgb/000021.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000356_img_000021_cat_glass_object.png,,,,,,,0.7481579780578613,0.2163487444767755,0.0,0.0126599740001438,78.98910376819396,cuda,vit_b,point,318.0,242.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_25/masks/row_0310_object_356_sam_point_mask.png,,,,,,glass_object,transparent_glass,True,True,False,True,False,18558.0
