image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,gt_mask_path
3,000002.png,data/cogar_sim_500/rgb/000002.png,37,2,robot_gripper,272.0,255.0,50.0,50.0,1254.0,partial_occlusion,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000037_img_000002_cat_robot_gripper.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,40,5,plastic_object,344.0,385.0,83.0,80.0,4081.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000040_img_000003_cat_plastic_object.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,41,7,connector,241.0,186.0,34.0,35.0,670.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000041_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,42,3,metal_part,164.0,196.0,38.0,46.0,1325.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000042_img_000003_cat_metal_part.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,43,7,connector,322.0,355.0,5.0,21.0,69.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000043_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,44,7,connector,158.0,189.0,25.0,42.0,412.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000044_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,45,6,screw,437.0,347.0,20.0,14.0,208.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000045_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,46,6,screw,272.0,131.0,14.0,15.0,28.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000046_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,47,6,screw,224.0,142.0,20.0,19.0,231.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000047_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,48,8,cable,231.0,156.0,194.0,26.0,1170.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000048_img_000003_cat_cable.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,49,6,screw,394.0,282.0,25.0,19.0,336.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000049_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,50,7,connector,274.0,126.0,36.0,27.0,659.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000050_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,51,7,connector,266.0,146.0,56.0,22.0,629.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000051_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,52,6,screw,245.0,271.0,9.0,9.0,32.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000052_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,53,6,screw,364.0,207.0,28.0,16.0,315.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000053_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,54,8,cable,166.0,164.0,222.0,115.0,1361.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000054_img_000003_cat_cable.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,55,7,connector,253.0,155.0,43.0,31.0,579.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000055_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,56,7,connector,150.0,275.0,84.0,67.0,2675.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000056_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,57,6,screw,93.0,196.0,17.0,14.0,199.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000057_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,58,8,cable,161.0,192.0,31.0,202.0,1046.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000058_img_000003_cat_cable.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,59,3,metal_part,261.0,165.0,94.0,102.0,6953.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000059_img_000003_cat_metal_part.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,60,6,screw,403.0,230.0,24.0,11.0,184.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000060_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,61,7,connector,153.0,242.0,66.0,52.0,1325.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000061_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,62,6,screw,464.0,259.0,24.0,18.0,249.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000062_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,63,7,connector,211.0,243.0,31.0,46.0,960.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000063_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,64,6,screw,411.0,201.0,15.0,20.0,258.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000064_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,65,10,box,183.0,249.0,166.0,200.0,21012.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000065_img_000003_cat_box.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,66,6,screw,412.0,222.0,16.0,19.0,118.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000066_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,67,5,plastic_object,326.0,328.0,101.0,127.0,7887.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000067_img_000003_cat_plastic_object.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,68,6,screw,171.0,187.0,7.0,2.0,12.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000068_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500/rgb/000003.png,69,6,screw,367.0,258.0,13.0,16.0,60.0,small_parts,1,0,0,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000069_img_000003_cat_screw.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,71,7,connector,595.0,236.0,45.0,84.0,2574.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000071_img_000004_cat_connector.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,72,8,cable,233.0,78.0,201.0,142.0,3382.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000072_img_000004_cat_cable.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,73,3,metal_part,625.0,349.0,15.0,68.0,546.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000073_img_000004_cat_metal_part.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,74,8,cable,432.0,53.0,208.0,170.0,2898.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000074_img_000004_cat_cable.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,75,5,plastic_object,208.0,61.0,94.0,101.0,7531.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000075_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,76,7,connector,75.0,244.0,96.0,54.0,2633.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000076_img_000004_cat_connector.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,77,5,plastic_object,370.0,70.0,46.0,71.0,2542.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000077_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,78,8,cable,39.0,233.0,275.0,163.0,1901.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000078_img_000004_cat_cable.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,79,5,plastic_object,184.0,371.0,108.0,109.0,6260.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000079_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,80,9,tool,310.0,12.0,330.0,118.0,12509.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000080_img_000004_cat_tool.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,81,8,cable,186.0,300.0,79.0,180.0,1273.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000081_img_000004_cat_cable.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,82,3,metal_part,423.0,57.0,75.0,73.0,2809.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000082_img_000004_cat_metal_part.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,83,5,plastic_object,217.0,432.0,74.0,48.0,1451.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000083_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,84,5,plastic_object,158.0,284.0,83.0,58.0,3175.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000084_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,85,8,cable,93.0,249.0,332.0,36.0,909.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000085_img_000004_cat_cable.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,86,5,plastic_object,235.0,286.0,53.0,24.0,491.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000086_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,87,7,connector,192.0,344.0,62.0,75.0,1624.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000087_img_000004_cat_connector.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,88,2,robot_gripper,160.0,198.0,437.0,186.0,30481.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000088_img_000004_cat_robot_gripper.png
5,000004.png,data/cogar_sim_500/rgb/000004.png,89,2,robot_gripper,295.0,307.0,53.0,59.0,2059.0,dynamic_scene,1,0,1,1,1,outputs/cogar_sim_500/gt_binary_masks/ann_00000089_img_000004_cat_robot_gripper.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,92,10,box,314.0,179.0,172.0,149.0,13109.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000092_img_000005_cat_box.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,93,9,tool,36.0,219.0,217.0,33.0,5099.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000093_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,94,9,tool,286.0,213.0,4.0,5.0,12.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000094_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,95,3,metal_part,214.0,205.0,107.0,110.0,6928.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000095_img_000005_cat_metal_part.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,96,3,metal_part,342.0,244.0,72.0,115.0,6228.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000096_img_000005_cat_metal_part.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,97,10,box,419.0,155.0,158.0,134.0,11350.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000097_img_000005_cat_box.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,98,9,tool,178.0,284.0,298.0,67.0,5233.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000098_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,99,9,tool,574.0,226.0,61.0,24.0,1145.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000099_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,100,9,tool,252.0,216.0,3.0,7.0,15.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000100_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,101,5,plastic_object,401.0,264.0,59.0,82.0,3400.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000101_img_000005_cat_plastic_object.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,102,5,plastic_object,520.0,267.0,67.0,88.0,4876.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000102_img_000005_cat_plastic_object.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,103,5,plastic_object,570.0,199.0,21.0,51.0,674.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000103_img_000005_cat_plastic_object.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,104,8,cable,464.0,298.0,49.0,67.0,900.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000104_img_000005_cat_cable.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,105,10,box,128.0,143.0,148.0,83.0,5264.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000105_img_000005_cat_box.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,106,9,tool,186.0,269.0,128.0,35.0,1400.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000106_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,107,6,screw,247.0,309.0,8.0,2.0,11.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000107_img_000005_cat_screw.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,108,9,tool,50.0,249.0,190.0,97.0,5834.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000108_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,109,2,robot_gripper,149.0,104.0,241.0,107.0,14917.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000109_img_000005_cat_robot_gripper.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,110,2,robot_gripper,206.0,113.0,46.0,141.0,3114.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000110_img_000005_cat_robot_gripper.png
6,000005.png,data/cogar_sim_500/rgb/000005.png,111,2,robot_gripper,290.0,124.0,40.0,108.0,1018.0,reflective_metal,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000111_img_000005_cat_robot_gripper.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,114,5,plastic_object,207.0,115.0,56.0,52.0,745.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000114_img_000006_cat_plastic_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,115,7,connector,88.0,91.0,85.0,51.0,1947.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000115_img_000006_cat_connector.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,116,4,glass_object,561.0,269.0,79.0,58.0,3076.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000116_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,117,3,metal_part,218.0,211.0,57.0,57.0,2477.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000117_img_000006_cat_metal_part.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,118,5,plastic_object,212.0,324.0,77.0,71.0,4224.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000118_img_000006_cat_plastic_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,119,4,glass_object,422.0,0.0,112.0,93.0,6091.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000119_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,120,8,cable,105.0,264.0,145.0,216.0,3803.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000120_img_000006_cat_cable.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,121,4,glass_object,382.0,66.0,160.0,116.0,9072.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000121_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,122,4,glass_object,521.0,110.0,43.0,76.0,2086.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000122_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,123,10,box,264.0,217.0,154.0,83.0,6892.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000123_img_000006_cat_box.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,124,10,box,410.0,242.0,100.0,35.0,2151.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000124_img_000006_cat_box.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,125,10,box,0.0,228.0,189.0,238.0,28959.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000125_img_000006_cat_box.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,126,5,plastic_object,500.0,274.0,67.0,77.0,3993.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000126_img_000006_cat_plastic_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,127,7,connector,145.0,92.0,67.0,44.0,2679.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000127_img_000006_cat_connector.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,128,4,glass_object,338.0,94.0,61.0,63.0,2230.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000128_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,129,2,robot_gripper,215.0,131.0,425.0,148.0,32648.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000129_img_000006_cat_robot_gripper.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,130,2,robot_gripper,337.0,224.0,45.0,19.0,529.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000130_img_000006_cat_robot_gripper.png
7,000006.png,data/cogar_sim_500/rgb/000006.png,131,2,robot_gripper,457.0,114.0,66.0,66.0,3336.0,transparent_glass,1,1,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000131_img_000006_cat_robot_gripper.png
9,000008.png,data/cogar_sim_500/rgb/000008.png,136,6,screw,281.0,165.0,13.0,24.0,243.0,small_parts,1,0,1,1,0,outputs/cogar_sim_500/gt_binary_masks/ann_00000136_img_000008_cat_screw.png
