image_id,file_name,image_path,annotation_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,gt_mask_path
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,33,3,metal_part,243.0,105.0,38.0,84.0,2454.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000033_img_000003_cat_metal_part.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,34,6,screw,172.0,235.0,13.0,18.0,194.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000034_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,35,7,connector,231.0,257.0,68.0,33.0,2121.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000035_img_000003_cat_connector.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,36,6,screw,345.0,138.0,25.0,18.0,405.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000036_img_000003_cat_screw.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,37,5,plastic_object,179.0,83.0,64.0,72.0,3441.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000037_img_000003_cat_plastic_object.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,38,9,tool,127.0,228.0,70.0,205.0,2054.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000038_img_000003_cat_tool.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,39,3,metal_part,445.0,448.0,61.0,32.0,1412.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000039_img_000003_cat_metal_part.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,40,5,plastic_object,529.0,280.0,61.0,58.0,2735.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000040_img_000003_cat_plastic_object.png
4,000003.png,data/cogar_sim_500_v2/rgb/000003.png,41,5,plastic_object,84.0,223.0,88.0,66.0,657.0,small_parts,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000041_img_000003_cat_plastic_object.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,42,1,table,0.0,55.0,640.0,425.0,128440.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000042_img_000004_cat_table.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,43,1,table,361.0,0.0,279.0,312.0,33939.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000043_img_000004_cat_table.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,44,4,glass_object,441.0,139.0,199.0,292.0,45670.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000044_img_000004_cat_glass_object.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,45,5,plastic_object,163.0,244.0,106.0,99.0,9050.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000045_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,46,5,plastic_object,573.0,350.0,67.0,130.0,7212.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000046_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,47,5,plastic_object,168.0,153.0,74.0,97.0,4925.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000047_img_000004_cat_plastic_object.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,48,10,box,59.0,130.0,132.0,186.0,18687.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000048_img_000004_cat_box.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,49,2,robot_gripper,231.0,58.0,279.0,164.0,26666.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000049_img_000004_cat_robot_gripper.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,50,2,robot_gripper,336.0,177.0,34.0,68.0,1939.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000050_img_000004_cat_robot_gripper.png
5,000004.png,data/cogar_sim_500_v2/rgb/000004.png,51,2,robot_gripper,368.0,189.0,71.0,121.0,6762.0,dynamic_scene,0,1,1,0,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000051_img_000004_cat_robot_gripper.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,52,1,table,0.0,19.0,640.0,461.0,192849.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000052_img_000005_cat_table.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,53,1,table,121.0,0.0,519.0,233.0,55576.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000053_img_000005_cat_table.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,54,10,box,275.0,264.0,185.0,182.0,23682.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000054_img_000005_cat_box.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,55,3,metal_part,246.0,83.0,39.0,59.0,1836.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000055_img_000005_cat_metal_part.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,56,6,screw,259.0,269.0,17.0,23.0,348.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000056_img_000005_cat_screw.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,57,5,plastic_object,166.0,216.0,63.0,102.0,5629.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000057_img_000005_cat_plastic_object.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,58,9,tool,271.0,171.0,156.0,43.0,3254.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000058_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,59,9,tool,70.0,174.0,147.0,96.0,4576.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000059_img_000005_cat_tool.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,60,2,robot_gripper,337.0,50.0,152.0,128.0,11054.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000060_img_000005_cat_robot_gripper.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,61,2,robot_gripper,363.0,123.0,43.0,66.0,2003.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000061_img_000005_cat_robot_gripper.png
6,000005.png,data/cogar_sim_500_v2/rgb/000005.png,62,2,robot_gripper,424.0,94.0,55.0,126.0,2024.0,reflective_metal,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000062_img_000005_cat_robot_gripper.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,63,1,table,0.0,67.0,640.0,413.0,164367.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000063_img_000006_cat_table.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,64,1,table,0.0,0.0,640.0,237.0,89876.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000064_img_000006_cat_table.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,65,5,plastic_object,269.0,205.0,33.0,56.0,1480.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000065_img_000006_cat_plastic_object.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,66,3,metal_part,446.0,154.0,13.0,19.0,158.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000066_img_000006_cat_metal_part.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,67,4,glass_object,181.0,256.0,115.0,187.0,19220.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000067_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,68,4,glass_object,179.0,164.0,92.0,121.0,8055.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000068_img_000006_cat_glass_object.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,69,5,plastic_object,138.0,204.0,50.0,84.0,3248.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000069_img_000006_cat_plastic_object.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,70,8,cable,390.0,221.0,212.0,105.0,3700.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000070_img_000006_cat_cable.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,71,2,robot_gripper,311.0,85.0,197.0,90.0,12634.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000071_img_000006_cat_robot_gripper.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,72,2,robot_gripper,341.0,167.0,40.0,64.0,2187.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000072_img_000006_cat_robot_gripper.png
7,000006.png,data/cogar_sim_500_v2/rgb/000006.png,73,2,robot_gripper,406.0,85.0,42.0,133.0,2275.0,transparent_glass,1,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000073_img_000006_cat_robot_gripper.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,74,1,table,0.0,0.0,640.0,480.0,202220.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000074_img_000007_cat_table.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,75,1,table,17.0,0.0,308.0,480.0,69018.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000075_img_000007_cat_table.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,76,8,cable,194.0,172.0,7.0,21.0,85.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000076_img_000007_cat_cable.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,77,9,tool,250.0,186.0,30.0,104.0,1549.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000077_img_000007_cat_tool.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,78,5,plastic_object,220.0,242.0,38.0,65.0,1328.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000078_img_000007_cat_plastic_object.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,79,5,plastic_object,198.0,136.0,66.0,61.0,2929.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000079_img_000007_cat_plastic_object.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,80,7,connector,271.0,358.0,15.0,28.0,229.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000080_img_000007_cat_connector.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,81,2,robot_gripper,209.0,81.0,218.0,141.0,12119.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000081_img_000007_cat_robot_gripper.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,82,2,robot_gripper,286.0,126.0,44.0,157.0,5989.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000082_img_000007_cat_robot_gripper.png
8,000007.png,data/cogar_sim_500_v2/rgb/000007.png,83,2,robot_gripper,263.0,159.0,25.0,67.0,1296.0,partial_occlusion,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000083_img_000007_cat_robot_gripper.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,84,1,table,0.0,36.0,640.0,444.0,172766.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000084_img_000008_cat_table.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,85,1,table,0.0,0.0,640.0,179.0,67670.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000085_img_000008_cat_table.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,86,8,cable,277.0,180.0,336.0,37.0,1061.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000086_img_000008_cat_cable.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,87,6,screw,485.0,365.0,26.0,28.0,286.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000087_img_000008_cat_screw.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,88,6,screw,557.0,424.0,22.0,24.0,419.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000088_img_000008_cat_screw.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,89,9,tool,549.0,193.0,72.0,40.0,2525.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000089_img_000008_cat_tool.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,90,7,connector,493.0,374.0,108.0,50.0,3958.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000090_img_000008_cat_connector.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,91,5,plastic_object,22.0,282.0,83.0,60.0,3663.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000091_img_000008_cat_plastic_object.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,92,10,box,321.0,105.0,181.0,199.0,7037.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000092_img_000008_cat_box.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,93,9,tool,176.0,186.0,117.0,51.0,3263.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000093_img_000008_cat_tool.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,94,10,box,44.0,176.0,121.0,143.0,13910.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000094_img_000008_cat_box.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,95,2,robot_gripper,242.0,114.0,319.0,139.0,25470.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000095_img_000008_cat_robot_gripper.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,96,2,robot_gripper,333.0,104.0,46.0,172.0,3585.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000096_img_000008_cat_robot_gripper.png
9,000008.png,data/cogar_sim_500_v2/rgb/000008.png,97,2,robot_gripper,423.0,230.0,41.0,53.0,1587.0,small_parts,1,0,1,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000097_img_000008_cat_robot_gripper.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,98,1,table,0.0,0.0,640.0,480.0,233908.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000098_img_000009_cat_table.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,99,1,table,0.0,0.0,241.0,187.0,22561.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000099_img_000009_cat_table.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,100,4,glass_object,4.0,302.0,154.0,95.0,10983.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000100_img_000009_cat_glass_object.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,101,5,plastic_object,189.0,197.0,62.0,69.0,3748.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000101_img_000009_cat_plastic_object.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,102,5,plastic_object,354.0,168.0,112.0,119.0,9060.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000102_img_000009_cat_plastic_object.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,103,5,plastic_object,90.0,363.0,107.0,73.0,4371.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000103_img_000009_cat_plastic_object.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,104,5,plastic_object,238.0,125.0,79.0,54.0,3404.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000104_img_000009_cat_plastic_object.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,105,2,robot_gripper,166.0,209.0,169.0,271.0,17091.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000105_img_000009_cat_robot_gripper.png
10,000009.png,data/cogar_sim_500_v2/rgb/000009.png,106,2,robot_gripper,164.0,335.0,58.0,58.0,2074.0,dynamic_scene,0,1,1,1,1,data/cogar_sim_500_v2/instance_masks/v2/ann_00000106_img_000009_cat_robot_gripper.png
11,000010.png,data/cogar_sim_500_v2/rgb/000010.png,107,1,table,0.0,0.0,640.0,480.0,307200.0,reflective_metal,1,0,0,1,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000107_img_000010_cat_table.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,108,1,table,36.0,0.0,604.0,480.0,230347.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000108_img_000011_cat_table.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,109,1,table,0.0,0.0,53.0,480.0,21391.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000109_img_000011_cat_table.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,110,4,glass_object,397.0,392.0,94.0,88.0,7304.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000110_img_000011_cat_glass_object.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,111,5,plastic_object,278.0,74.0,45.0,82.0,2750.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000111_img_000011_cat_plastic_object.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,112,4,glass_object,400.0,154.0,102.0,98.0,6574.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000112_img_000011_cat_glass_object.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,113,10,box,180.0,0.0,145.0,100.0,9006.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000113_img_000011_cat_box.png
12,000011.png,data/cogar_sim_500_v2/rgb/000011.png,114,4,glass_object,76.0,44.0,140.0,145.0,10489.0,transparent_glass,0,1,1,0,0,data/cogar_sim_500_v2/instance_masks/v2/ann_00000114_img_000011_cat_glass_object.png
