row_index,file_name,object_id,image_path,gt_mask_path,category_name,primary_challenge,box_prompt_iou,box_prompt_sam_score,sam_auto_best_iou,sam_auto_best_mask_index,sam_auto_num_masks_image,sam_auto_predicted_iou,sam_auto_stability_score,sam_auto_mask_area,sam_auto_bbox_xmin,sam_auto_bbox_ymin,sam_auto_bbox_xmax,sam_auto_bbox_ymax,sam_auto_best_mask_path,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,min_mask_region_area
10,000000.png,13,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000013_img_000000_cat_plastic_object.png,plastic_object,reflective_metal,0.978161229441898,0.9885474443435668,0.9779893989758333,5,13,0.986719012260437,0.9864224791526794,10893.0,133.0,158.0,277.0,287.0,,cuda,vit_b,8,0.88,0.95,0,100
11,000000.png,14,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000014_img_000000_cat_box.png,box,reflective_metal,0.930635838150289,0.8995401263237,0.9483732186071525,10,13,0.9810153245925903,0.9744876623153687,7090.0,344.0,231.0,475.0,331.0,,cuda,vit_b,8,0.88,0.95,0,100
13,000000.png,16,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000016_img_000000_cat_metal_part.png,metal_part,reflective_metal,0.8089053803339518,0.8808315992355347,0.0,-1,13,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
14,000002.png,21,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000021_img_000002_cat_plastic_object.png,plastic_object,partial_occlusion,0.9571122230164404,0.9797359108924866,0.9576757532281205,8,13,0.9432574510574341,0.9676026105880737,1361.0,344.0,0.0,378.0,66.0,,cuda,vit_b,8,0.88,0.95,0,100
15,000002.png,22,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000022_img_000002_cat_plastic_object.png,plastic_object,partial_occlusion,0.9743238616912016,0.9873400926589966,0.968503937007874,5,13,0.9692106246948242,0.9835549592971802,2831.0,402.0,303.0,449.0,379.0,,cuda,vit_b,8,0.88,0.95,0,100
16,000002.png,23,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000023_img_000002_cat_metal_part.png,metal_part,partial_occlusion,0.9203747072599532,0.9380069971084596,0.14403600900225055,10,13,0.926557719707489,0.9700708985328674,3753.0,319.0,407.0,398.0,479.0,,cuda,vit_b,8,0.88,0.95,0,100
17,000002.png,24,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000024_img_000002_cat_plastic_object.png,plastic_object,partial_occlusion,0.985984998026056,0.9803910255432128,0.9859877639628972,2,13,0.9849917888641357,0.9866984486579895,4998.0,174.0,192.0,283.0,279.0,,cuda,vit_b,8,0.88,0.95,0,100
18,000002.png,25,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000025_img_000002_cat_tool.png,tool,partial_occlusion,0.9420244437480414,0.8280068635940552,0.9513038014451775,6,13,0.9692076444625854,0.9847055077552795,3057.0,261.0,153.0,365.0,244.0,,cuda,vit_b,8,0.88,0.95,0,100
19,000002.png,26,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000026_img_000002_cat_cable.png,cable,partial_occlusion,0.94,0.969377875328064,0.00034928396786587494,12,13,0.9083133935928345,0.9672505855560303,1288.0,273.0,255.0,320.0,303.0,,cuda,vit_b,8,0.88,0.95,0,100
20,000002.png,27,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000027_img_000002_cat_metal_part.png,metal_part,partial_occlusion,0.9531823745410036,0.9415900707244872,0.8261774655217278,10,13,0.926557719707489,0.9700708985328674,3753.0,319.0,407.0,398.0,479.0,,cuda,vit_b,8,0.88,0.95,0,100
21,000002.png,28,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000028_img_000002_cat_box.png,box,partial_occlusion,0.9808702680856796,0.9917519688606262,0.9807459270230241,1,13,0.9855929613113403,0.9889600872993469,7293.0,208.0,64.0,313.0,181.0,,cuda,vit_b,8,0.88,0.95,0,100
22,000002.png,29,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000029_img_000002_cat_connector.png,connector,partial_occlusion,0.9622839182818228,0.9751620888710022,0.0,-1,13,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
23,000002.png,30,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000030_img_000002_cat_glass_object.png,glass_object,partial_occlusion,0.5870980091883614,0.9124027490615844,0.30468033037626185,9,13,0.9302268624305725,0.9567504525184631,3322.0,344.0,0.0,420.0,65.0,,cuda,vit_b,8,0.88,0.95,0,100
24,000002.png,31,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000031_img_000002_cat_cable.png,cable,partial_occlusion,0.8779700115340254,0.6772527098655701,0.14387295567670064,11,13,0.9152050018310547,0.9644607901573181,800.0,417.0,204.0,453.0,248.0,,cuda,vit_b,8,0.88,0.95,0,100
25,000002.png,32,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000032_img_000002_cat_cable.png,cable,partial_occlusion,0.8054538054538054,0.9367175698280334,0.0001849112426035503,9,13,0.9302268624305725,0.9567504525184631,3322.0,344.0,0.0,420.0,65.0,,cuda,vit_b,8,0.88,0.95,0,100
26,000002.png,33,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000033_img_000002_cat_metal_part.png,metal_part,partial_occlusion,0.9232343909928352,0.9635124802589417,0.0,-1,13,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
27,000002.png,34,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000034_img_000002_cat_metal_part.png,metal_part,partial_occlusion,0.9493844049247606,0.9649938344955444,0.0,-1,13,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
28,000002.png,35,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000035_img_000002_cat_box.png,box,partial_occlusion,0.9633054030626986,0.9528621435165404,0.7885226944203527,3,13,0.9746994972229004,0.9822205901145935,10922.0,132.0,256.0,278.0,400.0,,cuda,vit_b,8,0.88,0.95,0,100
29,000002.png,36,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000036_img_000002_cat_robot_gripper.png,robot_gripper,partial_occlusion,0.8607083432374614,0.9752954244613647,0.08889995642158999,7,13,0.9601284265518188,0.9813148975372314,1430.0,170.0,370.0,221.0,441.0,,cuda,vit_b,8,0.88,0.95,0,100
30,000002.png,37,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000037_img_000002_cat_robot_gripper.png,robot_gripper,partial_occlusion,0.9648711943793912,0.9567776322364808,0.9508825786646201,12,13,0.9083133935928345,0.9672505855560303,1288.0,273.0,255.0,320.0,303.0,,cuda,vit_b,8,0.88,0.95,0,100
31,000003.png,40,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000040_img_000003_cat_plastic_object.png,plastic_object,small_parts,0.9751687560270008,0.980454683303833,0.9745824255628177,5,10,0.9646899700164795,0.9755329489707947,4076.0,344.0,391.0,424.0,465.0,,cuda,vit_b,8,0.88,0.95,0,100
32,000003.png,41,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000041_img_000003_cat_connector.png,connector,small_parts,0.946376811594203,0.9536573886871338,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
33,000003.png,42,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000042_img_000003_cat_metal_part.png,metal_part,small_parts,0.940868263473054,0.9742447137832642,0.9518434913468774,7,10,0.9415936470031738,0.9773790836334229,1269.0,164.0,196.0,200.0,241.0,,cuda,vit_b,8,0.88,0.95,0,100
35,000003.png,44,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000044_img_000003_cat_connector.png,connector,small_parts,0.8796498905908097,0.9550492763519288,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
36,000003.png,45,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000045_img_000003_cat_screw.png,screw,small_parts,0.9282296650717704,0.9624707102775574,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
38,000003.png,47,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000047_img_000003_cat_screw.png,screw,small_parts,0.927038626609442,0.9542344212532043,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
39,000003.png,48,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000048_img_000003_cat_cable.png,cable,small_parts,0.9225531914893615,0.930955410003662,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
40,000003.png,49,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000049_img_000003_cat_screw.png,screw,small_parts,0.940828402366864,0.966832995414734,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
41,000003.png,50,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000050_img_000003_cat_connector.png,connector,small_parts,0.9319526627218936,0.96673983335495,0.0039001560062402497,8,10,0.936064600944519,0.9733123779296875,628.0,266.0,146.0,321.0,167.0,,cuda,vit_b,8,0.88,0.95,0,100
42,000003.png,51,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000051_img_000003_cat_connector.png,connector,small_parts,0.9422776911076444,0.965359091758728,0.9488372093023256,8,10,0.936064600944519,0.9733123779296875,628.0,266.0,146.0,321.0,167.0,,cuda,vit_b,8,0.88,0.95,0,100
44,000003.png,53,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000053_img_000003_cat_screw.png,screw,small_parts,0.9254658385093169,0.9478376507759094,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
45,000003.png,54,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000054_img_000003_cat_cable.png,cable,small_parts,0.6974656810982048,0.6178634762763977,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
46,000003.png,55,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000055_img_000003_cat_connector.png,connector,small_parts,0.8971061093247589,0.9505609273910522,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
47,000003.png,56,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000056_img_000003_cat_connector.png,connector,small_parts,0.9693047337278108,0.9771463871002196,0.00021262119408062597,1,10,1.0044715404510498,0.9894586205482483,20846.0,184.0,250.0,347.0,447.0,,cuda,vit_b,8,0.88,0.95,0,100
48,000003.png,57,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000057_img_000003_cat_screw.png,screw,small_parts,0.9396984924623116,0.945987582206726,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
49,000003.png,58,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000058_img_000003_cat_cable.png,cable,small_parts,0.415979157620495,0.9411929845809937,0.0017308524448290783,7,10,0.9415936470031738,0.9773790836334229,1269.0,164.0,196.0,200.0,241.0,,cuda,vit_b,8,0.88,0.95,0,100
50,000003.png,59,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000059_img_000003_cat_metal_part.png,metal_part,small_parts,0.96764917325665,0.9848349094390868,0.001320829480914014,8,10,0.936064600944519,0.9733123779296875,628.0,266.0,146.0,321.0,167.0,,cuda,vit_b,8,0.88,0.95,0,100
51,000003.png,60,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000060_img_000003_cat_screw.png,screw,small_parts,0.8663366336633663,0.9293201565742492,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
52,000003.png,61,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000061_img_000003_cat_connector.png,connector,small_parts,0.9296987087517934,0.9333476424217224,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
53,000003.png,62,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000062_img_000003_cat_screw.png,screw,small_parts,0.91015625,0.9516236782073976,6.025548324897566e-06,9,10,0.9714532494544983,0.9508016705513,165712.0,0.0,15.0,639.0,478.0,,cuda,vit_b,8,0.88,0.95,0,100
54,000003.png,63,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000063_img_000003_cat_connector.png,connector,small_parts,0.95010395010395,0.959736168384552,5.9998440040558945e-06,9,10,0.9714532494544983,0.9508016705513,165712.0,0.0,15.0,639.0,478.0,,cuda,vit_b,8,0.88,0.95,0,100
55,000003.png,64,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000064_img_000003_cat_screw.png,screw,small_parts,0.9534883720930232,0.9666376113891602,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
56,000003.png,65,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000065_img_000003_cat_box.png,box,small_parts,0.9873574144486692,0.998849630355835,0.9884091017053822,1,10,1.0044715404510498,0.9894586205482483,20846.0,184.0,250.0,347.0,447.0,,cuda,vit_b,8,0.88,0.95,0,100
57,000003.png,66,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000066_img_000003_cat_screw.png,screw,small_parts,0.4319066147859922,0.9446898102760316,0.0,-1,10,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
58,000003.png,67,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000067_img_000003_cat_plastic_object.png,plastic_object,small_parts,0.9590328238536708,0.8828633427619934,0.8327627741853684,6,10,0.9638701677322388,0.9686233401298523,6568.0,326.0,328.0,425.0,411.0,,cuda,vit_b,8,0.88,0.95,0,100
61,000004.png,71,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000071_img_000004_cat_connector.png,connector,dynamic_scene,0.989522700814901,0.9858294129371644,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
62,000004.png,72,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000072_img_000004_cat_cable.png,cable,dynamic_scene,0.9258630447085456,0.9776594042778016,0.864,13,14,0.9230406284332275,0.9566553831100464,3142.0,235.0,120.0,380.0,218.0,,cuda,vit_b,8,0.88,0.95,0,100
63,000004.png,73,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000073_img_000004_cat_metal_part.png,metal_part,dynamic_scene,0.9542124542124544,0.9668800234794616,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
64,000004.png,74,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000074_img_000004_cat_cable.png,cable,dynamic_scene,0.8804007514088916,0.9868606328964232,0.8896965865992414,9,14,0.938541054725647,0.9649234414100647,3081.0,433.0,54.0,639.0,221.0,,cuda,vit_b,8,0.88,0.95,0,100
65,000004.png,75,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000075_img_000004_cat_plastic_object.png,plastic_object,dynamic_scene,0.9889891217829664,0.9881377220153807,0.9899351079327241,3,14,0.9798553586006165,0.9910998940467834,7495.0,208.0,61.0,301.0,161.0,,cuda,vit_b,8,0.88,0.95,0,100
66,000004.png,76,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000076_img_000004_cat_connector.png,connector,dynamic_scene,0.9834648628335212,0.9749632477760316,0.971830985915493,4,14,0.9636896848678589,0.9797272682189941,2687.0,75.0,244.0,169.0,297.0,,cuda,vit_b,8,0.88,0.95,0,100
67,000004.png,77,data/cogar_sim_500/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000077_img_000004_cat_plastic_object.png,plastic_object,dynamic_scene,0.9835745013687917,0.979865789413452,0.0,-1,14,,,,-1.0,-1.0,-1.0,-1.0,,cuda,vit_b,8,0.88,0.95,0,100
