row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,device,model_type
11,000000.png,14,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000014_img_000000_cat_box.png,342.0,158.0,476.0,333.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0011_object_14_sam_mask.png,,0.8995401263237,0.930635838150289,cuda,vit_b
12,000000.png,15,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000015_img_000000_cat_cable.png,442.0,128.0,457.0,154.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0012_object_15_sam_mask.png,,0.8440031409263611,0.7435897435897436,cuda,vit_b
13,000000.png,16,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000016_img_000000_cat_metal_part.png,386.0,147.0,412.0,192.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0013_object_16_sam_mask.png,,0.8808315992355347,0.8089053803339518,cuda,vit_b
14,000002.png,21,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000021_img_000002_cat_plastic_object.png,344.0,0.0,379.0,68.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0014_object_21_sam_mask.png,,0.9797359108924866,0.9571122230164403,cuda,vit_b
15,000002.png,22,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000022_img_000002_cat_plastic_object.png,401.0,303.0,451.0,380.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0015_object_22_sam_mask.png,,0.9873400926589966,0.9743238616912017,cuda,vit_b
16,000002.png,23,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000023_img_000002_cat_metal_part.png,301.0,453.0,360.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0016_object_23_sam_mask.png,,0.9380069971084595,0.9203747072599532,cuda,vit_b
17,000002.png,24,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000024_img_000002_cat_plastic_object.png,173.0,192.0,285.0,281.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0017_object_24_sam_mask.png,,0.9803910255432129,0.9859849980260561,cuda,vit_b
18,000002.png,25,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000025_img_000002_cat_tool.png,202.0,152.0,366.0,279.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0018_object_25_sam_mask.png,,0.8280068635940552,0.9420244437480414,cuda,vit_b
19,000002.png,26,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000026_img_000002_cat_cable.png,166.0,216.0,361.0,301.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0019_object_26_sam_mask.png,,0.969377875328064,0.94,cuda,vit_b
20,000002.png,27,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000027_img_000002_cat_metal_part.png,330.0,405.0,399.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0020_object_27_sam_mask.png,,0.9415900707244873,0.9531823745410036,cuda,vit_b
21,000002.png,28,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000028_img_000002_cat_box.png,207.0,61.0,314.0,185.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0021_object_28_sam_mask.png,,0.9917519688606262,0.9808702680856797,cuda,vit_b
22,000002.png,29,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000029_img_000002_cat_connector.png,228.0,19.0,297.0,81.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0022_object_29_sam_mask.png,,0.9751620888710022,0.9622839182818229,cuda,vit_b
23,000002.png,30,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000030_img_000002_cat_glass_object.png,367.0,0.0,458.0,67.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0023_object_30_sam_mask.png,,0.9124027490615845,0.5870980091883614,cuda,vit_b
24,000002.png,31,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000031_img_000002_cat_cable.png,286.0,206.0,447.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0024_object_31_sam_mask.png,,0.6772527098655701,0.8779700115340254,cuda,vit_b
25,000002.png,32,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000032_img_000002_cat_cable.png,369.0,59.0,445.0,197.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0025_object_32_sam_mask.png,,0.9367175698280334,0.8054538054538054,cuda,vit_b
26,000002.png,33,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000033_img_000002_cat_metal_part.png,380.0,40.0,470.0,102.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0026_object_33_sam_mask.png,,0.9635124802589417,0.9232343909928352,cuda,vit_b
27,000002.png,34,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000034_img_000002_cat_metal_part.png,392.0,463.0,452.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0027_object_34_sam_mask.png,,0.9649938344955444,0.9493844049247606,cuda,vit_b
28,000002.png,35,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000035_img_000002_cat_box.png,131.0,255.0,325.0,459.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0028_object_35_sam_mask.png,,0.9528621435165405,0.9633054030626986,cuda,vit_b
29,000002.png,36,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000036_img_000002_cat_robot_gripper.png,169.0,219.0,434.0,454.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0029_object_36_sam_mask.png,,0.9752954244613647,0.8607083432374614,cuda,vit_b
30,000002.png,37,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000037_img_000002_cat_robot_gripper.png,272.0,255.0,322.0,305.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0030_object_37_sam_mask.png,,0.9567776322364807,0.9648711943793911,cuda,vit_b
31,000003.png,40,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000040_img_000003_cat_plastic_object.png,344.0,385.0,427.0,465.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0031_object_40_sam_mask.png,,0.980454683303833,0.9751687560270009,cuda,vit_b
32,000003.png,41,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000041_img_000003_cat_connector.png,241.0,186.0,275.0,221.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0032_object_41_sam_mask.png,,0.9536573886871338,0.946376811594203,cuda,vit_b
33,000003.png,42,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000042_img_000003_cat_metal_part.png,164.0,196.0,202.0,242.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0033_object_42_sam_mask.png,,0.9742447137832642,0.9408682634730539,cuda,vit_b
34,000003.png,43,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000043_img_000003_cat_connector.png,322.0,355.0,327.0,376.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0034_object_43_sam_mask.png,,0.9169449210166931,0.7415730337078652,cuda,vit_b
35,000003.png,44,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000044_img_000003_cat_connector.png,158.0,189.0,183.0,231.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0035_object_44_sam_mask.png,,0.9550492763519287,0.8796498905908097,cuda,vit_b
36,000003.png,45,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000045_img_000003_cat_screw.png,437.0,347.0,457.0,361.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0036_object_45_sam_mask.png,,0.9624707102775574,0.9282296650717703,cuda,vit_b
37,000003.png,46,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000046_img_000003_cat_screw.png,272.0,131.0,286.0,146.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0037_object_46_sam_mask.png,,0.7812076807022095,0.5121951219512195,cuda,vit_b
38,000003.png,47,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000047_img_000003_cat_screw.png,224.0,142.0,244.0,161.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0038_object_47_sam_mask.png,,0.9542344212532043,0.927038626609442,cuda,vit_b
39,000003.png,48,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000048_img_000003_cat_cable.png,231.0,156.0,425.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0039_object_48_sam_mask.png,,0.9309554100036621,0.9225531914893617,cuda,vit_b
40,000003.png,49,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000049_img_000003_cat_screw.png,394.0,282.0,419.0,301.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0040_object_49_sam_mask.png,,0.9668329954147339,0.9408284023668639,cuda,vit_b
41,000003.png,50,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000050_img_000003_cat_connector.png,274.0,126.0,310.0,153.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0041_object_50_sam_mask.png,,0.96673983335495,0.9319526627218935,cuda,vit_b
42,000003.png,51,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000051_img_000003_cat_connector.png,266.0,146.0,322.0,168.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0042_object_51_sam_mask.png,,0.965359091758728,0.9422776911076443,cuda,vit_b
43,000003.png,52,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000052_img_000003_cat_screw.png,245.0,271.0,254.0,280.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0043_object_52_sam_mask.png,,0.8900916576385498,0.7894736842105263,cuda,vit_b
44,000003.png,53,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000053_img_000003_cat_screw.png,364.0,207.0,392.0,223.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0044_object_53_sam_mask.png,,0.9478376507759094,0.9254658385093167,cuda,vit_b
45,000003.png,54,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000054_img_000003_cat_cable.png,166.0,164.0,388.0,279.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0045_object_54_sam_mask.png,,0.6178634762763977,0.6974656810982048,cuda,vit_b
46,000003.png,55,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000055_img_000003_cat_connector.png,253.0,155.0,296.0,186.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0046_object_55_sam_mask.png,,0.9505609273910522,0.8971061093247589,cuda,vit_b
47,000003.png,56,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000056_img_000003_cat_connector.png,150.0,275.0,234.0,342.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0047_object_56_sam_mask.png,,0.9771463871002197,0.9693047337278107,cuda,vit_b
48,000003.png,57,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000057_img_000003_cat_screw.png,93.0,196.0,110.0,210.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0048_object_57_sam_mask.png,,0.9459875822067261,0.9396984924623115,cuda,vit_b
49,000003.png,58,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000058_img_000003_cat_cable.png,161.0,192.0,192.0,394.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0049_object_58_sam_mask.png,,0.9411929845809937,0.41597915762049503,cuda,vit_b
50,000003.png,59,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000059_img_000003_cat_metal_part.png,261.0,165.0,355.0,267.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0050_object_59_sam_mask.png,,0.9848349094390869,0.9676491732566499,cuda,vit_b
51,000003.png,60,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000060_img_000003_cat_screw.png,403.0,230.0,427.0,241.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0051_object_60_sam_mask.png,,0.9293201565742493,0.8663366336633663,cuda,vit_b
52,000003.png,61,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000061_img_000003_cat_connector.png,153.0,242.0,219.0,294.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0052_object_61_sam_mask.png,,0.9333476424217224,0.9296987087517934,cuda,vit_b
53,000003.png,62,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000062_img_000003_cat_screw.png,464.0,259.0,488.0,277.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0053_object_62_sam_mask.png,,0.9516236782073975,0.91015625,cuda,vit_b
54,000003.png,63,data/cogar_sim_500/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00000063_img_000003_cat_connector.png,211.0,243.0,242.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_0054_object_63_sam_mask.png,,0.959736168384552,0.9501039501039501,cuda,vit_b
