row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,boundary_f1,latency_sec,fps,device,model_type
10,000001.png,14,data/cogar_sim_500_final/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000014_img_000001_cat_cable.png,325.0,283.0,395.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0010_object_14_sam_mask.png,,0.9750255346298218,0.9608277900960828,0.9980353634577603,0.07778711099672364,12.855600204025055,cpu,vit_h
11,000001.png,15,data/cogar_sim_500_final/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000015_img_000001_cat_robot_gripper.png,318.0,13.0,455.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0011_object_15_sam_mask.png,,0.960505485534668,0.8669783527603433,0.7904784350695262,0.08832103699751315,11.322330828476991,cpu,vit_h
12,000001.png,16,data/cogar_sim_500_final/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000016_img_000001_cat_robot_gripper.png,322.0,57.0,384.0,266.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0012_object_16_sam_mask.png,,0.9195359349250793,0.7188244638602065,0.6819277108433734,0.08105919399895356,12.336663500662363,cpu,vit_h
13,000001.png,17,data/cogar_sim_500_final/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000017_img_000001_cat_robot_gripper.png,351.0,33.0,399.0,198.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0013_object_17_sam_mask.png,,0.7175714373588562,0.6669498725573492,0.7700348432055748,0.07625663100043312,13.113613686845413,cpu,vit_h
14,000002.png,20,data/cogar_sim_500_final/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000020_img_000002_cat_glass_object.png,361.0,135.0,442.0,247.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0014_object_20_sam_mask.png,,0.9906678199768066,0.9746626686656672,0.9360754775533884,0.06791465100104688,14.724363377566137,cpu,vit_h
15,000002.png,21,data/cogar_sim_500_final/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000021_img_000002_cat_box.png,98.0,167.0,217.0,277.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0015_object_21_sam_mask.png,,0.9868102669715881,0.9931719428926132,1.0,0.07705593400169164,12.977585866106647,cpu,vit_h
16,000002.png,22,data/cogar_sim_500_final/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000022_img_000002_cat_screw.png,221.0,327.0,243.0,349.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0016_object_22_sam_mask.png,,0.9680048823356628,0.9607390300230947,1.0,0.07419000699883327,13.47890424131819,cpu,vit_h
17,000002.png,23,data/cogar_sim_500_final/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000023_img_000002_cat_metal_part.png,350.0,263.0,446.0,380.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0017_object_23_sam_mask.png,,0.9923200011253357,0.977329403763319,1.0,0.07824174899724312,12.78090038650894,cpu,vit_h
18,000002.png,24,data/cogar_sim_500_final/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000024_img_000002_cat_box.png,452.0,126.0,579.0,276.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0018_object_24_sam_mask.png,,0.9787379503250122,0.9883704131753829,1.0,0.09037440899919602,11.065079274918368,cpu,vit_h
19,000002.png,25,data/cogar_sim_500_final/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_final/instance_masks/final/ann_00000025_img_000002_cat_metal_part.png,219.0,196.0,300.0,262.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_h_box_cpu_debug/masks/row_0019_object_25_sam_mask.png,,0.9789825677871704,0.9723378212974296,1.0,0.0742683640019095,13.464683293337243,cpu,vit_h
