image_path,gt_label_id,gt_category,best_pred_label_id,best_score,iou,boundary_f1,matched
data/cogar_sim_500_final/rgb/000556.png,6,plastic_object,6,0.5927969217300415,0.9146843853820598,0.8391902550170888,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.4179317355155945,0.765034965034965,0.8104604889141559,True
data/cogar_sim_500_final/rgb/000558.png,3,connector,3,0.35208892822265625,0.9482421875,0.9979381443298969,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.24193169176578522,0.4672897196261682,0.46838621319333484,True
data/cogar_sim_500_final/rgb/000558.png,3,connector,3,0.42364609241485596,0.9141414141414141,0.9941520467836257,True
data/cogar_sim_500_final/rgb/000558.png,9,tool,9,0.4921892583370209,0.831425505276337,0.5611678258451569,True
data/cogar_sim_500_final/rgb/000558.png,5,metal_part,5,0.3854376971721649,0.9395388076490439,0.9731970879174693,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.5433127284049988,0.7880794701986755,0.9278721278721278,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.29950150847435,0.7723304231027536,0.7825295723384895,True
data/cogar_sim_500_final/rgb/000558.png,3,connector,3,0.2487935721874237,0.7177476835352815,0.4570133774892152,True
data/cogar_sim_500_final/rgb/000558.png,3,connector,3,0.7152242660522461,0.8895173453996983,0.9580058615339371,True
data/cogar_sim_500_final/rgb/000558.png,3,connector,3,0.24920162558555603,0.9056128869871634,0.7981385329209013,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.0721856951713562,0.7907407407407407,0.8401503426929029,True
data/cogar_sim_500_final/rgb/000558.png,3,connector,3,0.3920430839061737,0.8963980690679539,0.8773509933774833,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.20368348062038422,0.34976525821596244,0.37595690388432096,True
data/cogar_sim_500_final/rgb/000558.png,8,screw,8,0.6863244771957397,0.8097560975609757,1.0,True
data/cogar_sim_500_final/rgb/000558.png,2,cable,2,0.5068292021751404,0.7553405884723902,0.8466937247690449,True
data/cogar_sim_500_final/rgb/000559.png,2,cable,2,0.12923337519168854,0.35626767200754006,0.5693613879660392,True
data/cogar_sim_500_final/rgb/000559.png,3,connector,3,0.05452216789126396,0.0623456264372711,0.007751937984496124,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.6795729398727417,0.8192170818505338,0.7749556999409333,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.16120681166648865,0.8565629228687416,0.7007028709305172,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.08573334664106369,0.6711178939336131,0.5930318754633062,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.7857009172439575,0.6503603406857392,0.5624080053856072,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.09460745006799698,0.548714883442917,0.5568266866246125,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.5712091326713562,0.877642536835362,0.9236018957345972,True
data/cogar_sim_500_final/rgb/000559.png,6,plastic_object,6,0.30879274010658264,0.8983210714959442,0.7880155961420071,True
data/cogar_sim_500_final/rgb/000560.png,5,metal_part,5,0.8128499984741211,0.8950755456071628,0.8621669183976055,True
data/cogar_sim_500_final/rgb/000560.png,1,box,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000560.png,5,metal_part,5,0.3720385730266571,0.8561211611274716,0.8046875,True
data/cogar_sim_500_final/rgb/000560.png,9,tool,9,0.08031027019023895,0.5548484848484848,0.33071501519296964,True
data/cogar_sim_500_final/rgb/000560.png,5,metal_part,5,0.8736236691474915,0.9061930783242259,0.8762902083646275,True
data/cogar_sim_500_final/rgb/000560.png,1,box,1,0.8266931772232056,0.8795487779402549,0.4492142782807784,True
data/cogar_sim_500_final/rgb/000560.png,5,metal_part,5,0.09496942907571793,0.47341628959276016,0.49701826901839524,True
data/cogar_sim_500_final/rgb/000560.png,7,robot_gripper,7,0.6791918277740479,0.5553667633651057,0.3508635059759957,True
data/cogar_sim_500_final/rgb/000560.png,7,robot_gripper,7,0.44836002588272095,0.8928809048569527,0.9051264617895024,True
data/cogar_sim_500_final/rgb/000560.png,7,robot_gripper,7,0.16739390790462494,0.4477890250399574,0.2517699721372128,True
data/cogar_sim_500_final/rgb/000561.png,4,glass_object,4,0.11475873738527298,0.7773435186830105,0.3802012980594999,True
data/cogar_sim_500_final/rgb/000561.png,4,glass_object,4,0.1597185879945755,0.6769496278718585,0.36681503727141096,True
data/cogar_sim_500_final/rgb/000561.png,6,plastic_object,6,0.4980739951133728,0.6973757677275265,0.7575154025918844,True
data/cogar_sim_500_final/rgb/000561.png,9,tool,9,0.29841896891593933,0.6009221902017291,0.33668341708542715,True
data/cogar_sim_500_final/rgb/000561.png,1,box,1,0.8823612928390503,0.9190664001296667,0.68378223495702,True
data/cogar_sim_500_final/rgb/000561.png,5,metal_part,5,0.060490380972623825,0.8085106382978723,0.9497716894977168,True
data/cogar_sim_500_final/rgb/000561.png,6,plastic_object,6,0.8988623023033142,0.8609973500361359,0.5543238934021714,True
data/cogar_sim_500_final/rgb/000563.png,3,connector,3,0.14226381480693817,0.7290015847860539,0.7927909265109535,True
data/cogar_sim_500_final/rgb/000563.png,6,plastic_object,6,0.4888755679130554,0.9187196896217265,0.8690292758089369,True
data/cogar_sim_500_final/rgb/000563.png,3,connector,3,0.39312508702278137,0.835030549898167,0.889089676982155,True
data/cogar_sim_500_final/rgb/000563.png,5,metal_part,5,0.1109473928809166,0.8409689310163244,0.7423506688087803,True
data/cogar_sim_500_final/rgb/000563.png,2,cable,2,0.4630783498287201,0.7521598272138229,0.8192495249433366,True
data/cogar_sim_500_final/rgb/000563.png,6,plastic_object,6,0.6719813346862793,0.9233728759217698,0.9348000698445957,True
data/cogar_sim_500_final/rgb/000563.png,3,connector,3,0.1497696489095688,0.00510783200908059,0.2040816326530612,True
data/cogar_sim_500_final/rgb/000563.png,7,robot_gripper,7,0.7083408832550049,0.8256107834877844,0.8544925916172685,True
data/cogar_sim_500_final/rgb/000563.png,7,robot_gripper,7,0.06694915890693665,0.24531422271223816,0.38126901039824573,True
data/cogar_sim_500_final/rgb/000563.png,7,robot_gripper,7,0.06694915890693665,0.017191977077363897,0.2446043165467626,True
data/cogar_sim_500_final/rgb/000564.png,6,plastic_object,6,0.41841304302215576,0.791894852135816,0.8640096618357489,True
data/cogar_sim_500_final/rgb/000564.png,5,metal_part,5,0.30765971541404724,0.8656884875846501,0.9608977619532044,True
data/cogar_sim_500_final/rgb/000564.png,6,plastic_object,6,0.1490943431854248,0.2313030069390902,0.49569485797054796,True
data/cogar_sim_500_final/rgb/000564.png,1,box,1,0.14523367583751678,0.8046892039258452,0.5409969389253482,True
data/cogar_sim_500_final/rgb/000564.png,6,plastic_object,6,0.49591925740242004,0.8274743104380746,0.7600231080300405,True
data/cogar_sim_500_final/rgb/000564.png,6,plastic_object,6,0.6200093626976013,0.9223784417106033,0.9369987900616225,True
data/cogar_sim_500_final/rgb/000564.png,9,tool,9,0.08512122929096222,0.09759215853398678,0.08864915572232644,True
data/cogar_sim_500_final/rgb/000564.png,7,robot_gripper,7,0.1107446700334549,0.547227191413238,0.22439951742039263,True
data/cogar_sim_500_final/rgb/000564.png,7,robot_gripper,7,0.7102336287498474,0.2918760469011725,0.41583772186463824,True
data/cogar_sim_500_final/rgb/000564.png,7,robot_gripper,7,0.06737546622753143,0.1994191674733785,0.4170616113744076,True
data/cogar_sim_500_final/rgb/000565.png,2,cable,2,0.06277152895927429,0.19506726457399104,0.44599989630320935,True
data/cogar_sim_500_final/rgb/000565.png,9,tool,9,0.44691675901412964,0.7324981577008106,0.38553040618657347,True
data/cogar_sim_500_final/rgb/000565.png,9,tool,9,0.06840900331735611,0.7632735261808862,0.6271649954421148,True
data/cogar_sim_500_final/rgb/000565.png,9,tool,9,0.061333466321229935,0.44651600753295667,0.5598982951396811,True
data/cogar_sim_500_final/rgb/000565.png,5,metal_part,5,0.7310007810592651,0.7905783582089553,0.732264585586009,True
data/cogar_sim_500_final/rgb/000565.png,5,metal_part,5,0.4427889883518219,0.6183029992309664,0.484041989184604,True
data/cogar_sim_500_final/rgb/000565.png,6,plastic_object,6,0.7081377506256104,0.9133945976051239,0.9496486119936647,True
data/cogar_sim_500_final/rgb/000565.png,5,metal_part,5,0.6258018016815186,0.8666880822357854,0.7537056965320929,True
data/cogar_sim_500_final/rgb/000567.png,5,metal_part,5,0.33778661489486694,0.8853897780072276,0.9102238255308683,True
data/cogar_sim_500_final/rgb/000567.png,2,cable,2,0.4405897259712219,0.44161142274349824,0.4355096520349195,True
data/cogar_sim_500_final/rgb/000567.png,1,box,1,0.7154027223587036,0.9247347261583075,0.7104702504091147,True
data/cogar_sim_500_final/rgb/000567.png,2,cable,2,0.1372711956501007,0.6626078132927448,0.7514971108387323,True
data/cogar_sim_500_final/rgb/000567.png,6,plastic_object,6,0.7496371269226074,0.9261794182351504,0.8251697918976938,True
data/cogar_sim_500_final/rgb/000567.png,7,robot_gripper,7,0.7252355813980103,0.7245007515567963,0.5943340738389928,True
data/cogar_sim_500_final/rgb/000567.png,7,robot_gripper,7,0.25112611055374146,0.6851851851851852,0.5948110019237769,True
data/cogar_sim_500_final/rgb/000567.png,7,robot_gripper,7,0.2704438865184784,0.46016949152542375,0.4005793226381462,True
data/cogar_sim_500_final/rgb/000568.png,6,plastic_object,6,0.1642945110797882,0.9282103134479271,0.9953148942268473,True
data/cogar_sim_500_final/rgb/000568.png,6,plastic_object,6,0.8238179087638855,0.9357396773311457,0.9889904400200041,True
data/cogar_sim_500_final/rgb/000568.png,8,screw,8,0.8013067841529846,0.7364341085271318,0.8511422254974208,True
data/cogar_sim_500_final/rgb/000568.png,1,box,1,0.0535208135843277,0.0005873558308415207,0.15280074457607057,True
data/cogar_sim_500_final/rgb/000568.png,3,connector,3,0.5047219395637512,0.888588791357191,0.9515247236058801,True
data/cogar_sim_500_final/rgb/000568.png,3,connector,3,0.5515080690383911,0.8723542819928362,0.7332481557816595,True
data/cogar_sim_500_final/rgb/000568.png,3,connector,3,0.8554598689079285,0.9215200330441966,0.9276172469069836,True
data/cogar_sim_500_final/rgb/000568.png,9,tool,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000568.png,7,robot_gripper,7,0.9215579032897949,0.7135267674703719,0.5565329448677723,True
data/cogar_sim_500_final/rgb/000568.png,7,robot_gripper,7,0.8872535824775696,0.7212121212121212,0.4750733137829912,True
data/cogar_sim_500_final/rgb/000568.png,7,robot_gripper,7,0.5536537170410156,0.6848914858096828,0.6254163608649015,True
data/cogar_sim_500_final/rgb/000571.png,6,plastic_object,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000571.png,4,glass_object,4,0.1609613597393036,0.7756385068762279,0.5770221535291087,True
data/cogar_sim_500_final/rgb/000571.png,4,glass_object,4,0.09469085931777954,0.8485169491525424,0.7167178185956696,True
data/cogar_sim_500_final/rgb/000571.png,1,box,1,0.5772906541824341,0.8556854015952513,0.470460997701771,True
data/cogar_sim_500_final/rgb/000571.png,3,connector,3,0.11294206231832504,0.6740400667779632,0.6365470755756543,True
data/cogar_sim_500_final/rgb/000571.png,2,cable,2,0.7546551823616028,0.406841046277666,0.6482923819195094,True
data/cogar_sim_500_final/rgb/000571.png,6,plastic_object,6,0.809887170791626,0.8520518358531317,0.8883981713102734,True
data/cogar_sim_500_final/rgb/000571.png,3,connector,3,0.1421770304441452,0.46984924623115576,0.37384792626728114,True
data/cogar_sim_500_final/rgb/000572.png,2,cable,2,0.07782605290412903,0.6815489749430524,0.678886625933469,True
data/cogar_sim_500_final/rgb/000572.png,1,box,1,0.33082929253578186,0.00041489472046468207,0.08051529790660227,True
data/cogar_sim_500_final/rgb/000572.png,8,screw,8,0.2823598384857178,0.8734419942473634,0.8907103825136612,True
data/cogar_sim_500_final/rgb/000572.png,7,robot_gripper,7,0.5124273300170898,0.949845596848046,0.9208995784344554,True
data/cogar_sim_500_final/rgb/000572.png,7,robot_gripper,7,0.05089067295193672,0.7827476038338658,1.0,True
data/cogar_sim_500_final/rgb/000573.png,5,metal_part,5,0.7435819506645203,0.9351412429378531,0.9347950657086904,True
data/cogar_sim_500_final/rgb/000573.png,5,metal_part,5,0.7271592617034912,0.9029351535836178,0.6679013922595478,True
data/cogar_sim_500_final/rgb/000573.png,8,screw,8,0.6678056120872498,0.8933764135702746,1.0,True
data/cogar_sim_500_final/rgb/000573.png,8,screw,8,0.8321102857589722,0.7142857142857143,0.7974335472043996,True
data/cogar_sim_500_final/rgb/000573.png,3,connector,3,0.5374699234962463,0.9121813031161473,0.9430331023864512,True
data/cogar_sim_500_final/rgb/000573.png,3,connector,3,0.5641142725944519,0.9222096956031567,1.0,True
data/cogar_sim_500_final/rgb/000573.png,8,screw,8,0.2913402318954468,0.744721689059501,0.9586515670265999,True
data/cogar_sim_500_final/rgb/000573.png,8,screw,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000573.png,8,screw,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000573.png,7,robot_gripper,7,0.8658587336540222,0.8206969938813514,0.6660858557294512,True
data/cogar_sim_500_final/rgb/000573.png,7,robot_gripper,7,0.8830408453941345,0.6715039577836411,0.5630511045795012,True
data/cogar_sim_500_final/rgb/000573.png,7,robot_gripper,7,0.5665404200553894,0.5435294117647059,0.6721502670185993,True
data/cogar_sim_500_final/rgb/000575.png,2,cable,2,0.2595430016517639,0.31440237564959167,0.39429682436811414,True
data/cogar_sim_500_final/rgb/000575.png,9,tool,9,0.564323365688324,0.6118389131489568,0.6986407119853358,True
data/cogar_sim_500_final/rgb/000575.png,5,metal_part,5,0.7398841381072998,0.7268016957136129,0.5881307472374623,True
data/cogar_sim_500_final/rgb/000575.png,6,plastic_object,6,0.34884798526763916,0.9130434782608695,0.8374490900654742,True
data/cogar_sim_500_final/rgb/000575.png,5,metal_part,5,0.17909936606884003,0.8670360110803325,0.9594535888400831,True
data/cogar_sim_500_final/rgb/000575.png,2,cable,2,0.1349763721227646,0.2181433109777621,0.28522697244620965,True
data/cogar_sim_500_final/rgb/000575.png,5,metal_part,5,0.5982822775840759,0.8364805692391899,0.7017643881653964,True
data/cogar_sim_500_final/rgb/000575.png,7,robot_gripper,7,0.10895475000143051,0.5390873169597893,0.4410422666794532,True
data/cogar_sim_500_final/rgb/000575.png,7,robot_gripper,7,0.22303763031959534,0.7850779510022272,0.5992179541944599,True
data/cogar_sim_500_final/rgb/000575.png,7,robot_gripper,7,0.4456290304660797,0.2790359443174735,0.17449202158190794,True
data/cogar_sim_500_final/rgb/000576.png,5,metal_part,5,0.8068045377731323,0.7502571487348282,0.48088515228426393,True
data/cogar_sim_500_final/rgb/000576.png,1,box,1,0.09114476293325424,0.5694013832578106,0.4124651780430421,True
data/cogar_sim_500_final/rgb/000576.png,4,glass_object,4,0.23731981217861176,0.708887781968263,0.3783965345000574,True
data/cogar_sim_500_final/rgb/000576.png,5,metal_part,5,0.16848628222942352,0.8721198156682027,0.8692217398595146,True
data/cogar_sim_500_final/rgb/000576.png,7,robot_gripper,7,0.7433323860168457,0.8894466426504459,0.6469618031724043,True
data/cogar_sim_500_final/rgb/000576.png,7,robot_gripper,7,0.25709378719329834,0.07306889352818371,0.45454545454545453,True
data/cogar_sim_500_final/rgb/000576.png,7,robot_gripper,7,0.37649378180503845,0.841025641025641,0.8719743652945526,True
data/cogar_sim_500_final/rgb/000577.png,9,tool,9,0.2536606192588806,0.5332337565347274,0.4126223953797048,True
data/cogar_sim_500_final/rgb/000577.png,1,box,1,0.20118695497512817,0.7245699326851159,0.5465380370504372,True
data/cogar_sim_500_final/rgb/000577.png,3,connector,3,0.0603962242603302,0.005138941758660068,0.0,True
data/cogar_sim_500_final/rgb/000577.png,5,metal_part,5,0.12692146003246307,0.7874626865671642,0.5933987817283769,True
data/cogar_sim_500_final/rgb/000577.png,1,box,1,0.22693544626235962,0.8069723912026205,0.44720474499269863,True
data/cogar_sim_500_final/rgb/000577.png,1,box,1,0.22693544626235962,0.0037901456213844005,0.042958720126407265,True
data/cogar_sim_500_final/rgb/000577.png,7,robot_gripper,7,0.11599831283092499,0.41441537073403745,0.2818665075715425,True
data/cogar_sim_500_final/rgb/000577.png,7,robot_gripper,7,0.2199433296918869,0.7991120976692564,0.7934202859575994,True
data/cogar_sim_500_final/rgb/000577.png,7,robot_gripper,7,0.3548143804073334,0.03338339898546207,0.025954680870271737,True
data/cogar_sim_500_final/rgb/000578.png,8,screw,8,0.06235291063785553,0.688953488372093,0.8677258625552317,True
data/cogar_sim_500_final/rgb/000578.png,3,connector,3,0.6542412042617798,0.5823442136498517,0.5631258255571179,True
data/cogar_sim_500_final/rgb/000578.png,3,connector,3,0.354312002658844,0.8351254480286738,0.9730617208878078,True
data/cogar_sim_500_final/rgb/000578.png,8,screw,8,0.3407590091228485,0.6834319526627219,0.8284023668639053,True
data/cogar_sim_500_final/rgb/000578.png,1,box,1,0.5841243863105774,0.8896734333627537,0.7310207042032747,True
data/cogar_sim_500_final/rgb/000578.png,8,screw,8,0.5926556587219238,0.29842931937172773,0.6070227364455806,True
data/cogar_sim_500_final/rgb/000578.png,8,screw,8,0.8314172625541687,0.7469135802469136,0.868860510805501,True
data/cogar_sim_500_final/rgb/000578.png,3,connector,3,0.8375645279884338,0.8482466747279322,0.8545467622449714,True
data/cogar_sim_500_final/rgb/000578.png,8,screw,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000578.png,3,connector,3,0.8830307126045227,0.8492706645056726,0.8674698795180724,True
data/cogar_sim_500_final/rgb/000578.png,7,robot_gripper,7,0.860852837562561,0.8172126214426962,0.5762638590652612,True
data/cogar_sim_500_final/rgb/000578.png,7,robot_gripper,7,0.758463442325592,0.7207752877044216,0.754539600772698,True
data/cogar_sim_500_final/rgb/000578.png,7,robot_gripper,7,0.8289540410041809,0.6251582946390882,0.6572769953051644,True
data/cogar_sim_500_final/rgb/000581.png,6,plastic_object,6,0.8529207706451416,0.9203675344563553,0.9547967199336228,True
data/cogar_sim_500_final/rgb/000581.png,4,glass_object,4,0.272530734539032,0.9177612232895511,0.7838705584456421,True
data/cogar_sim_500_final/rgb/000581.png,6,plastic_object,6,0.7601938247680664,0.931722286152666,0.9907299738091874,True
data/cogar_sim_500_final/rgb/000581.png,4,glass_object,4,0.43110182881355286,0.8347401988369911,0.5083734665160434,True
data/cogar_sim_500_final/rgb/000581.png,1,box,1,0.5720458030700684,0.7740408163265307,0.41797222262704575,True
data/cogar_sim_500_final/rgb/000581.png,3,connector,3,0.3106541037559509,0.8825371965544244,1.0,True
data/cogar_sim_500_final/rgb/000581.png,4,glass_object,4,0.30726373195648193,0.9271969019958296,0.6980379215168606,True
data/cogar_sim_500_final/rgb/000583.png,6,plastic_object,6,0.1028890386223793,0.44377104377104376,0.40587449933244324,True
data/cogar_sim_500_final/rgb/000583.png,3,connector,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000583.png,3,connector,3,0.8349311947822571,0.908154859967051,0.9341853902621142,True
data/cogar_sim_500_final/rgb/000583.png,6,plastic_object,6,0.6758226156234741,0.9225752740391286,0.8238242854679398,True
data/cogar_sim_500_final/rgb/000583.png,8,screw,8,0.6004090905189514,0.8164251207729468,0.874424465661804,True
data/cogar_sim_500_final/rgb/000583.png,9,tool,9,0.0942455604672432,0.28953121204760746,0.42727429955032864,True
data/cogar_sim_500_final/rgb/000583.png,3,connector,3,0.4847346246242523,0.9065060240963856,0.9533206145648714,True
data/cogar_sim_500_final/rgb/000583.png,6,plastic_object,6,0.8422504663467407,0.8749534797171566,0.81220205456458,True
data/cogar_sim_500_final/rgb/000583.png,7,robot_gripper,7,0.8526073098182678,0.8670401806246603,0.5695722372439551,True
data/cogar_sim_500_final/rgb/000583.png,7,robot_gripper,7,0.8761739730834961,0.931496062992126,0.9839633669824908,True
data/cogar_sim_500_final/rgb/000583.png,7,robot_gripper,7,0.659071147441864,0.7907366071428571,0.7125758889852558,True
data/cogar_sim_500_final/rgb/000584.png,1,box,1,0.07995616644620895,0.8612116443745083,0.4543173194675875,True
data/cogar_sim_500_final/rgb/000584.png,2,cable,2,0.22208373248577118,0.3144439710268428,0.2620295042207754,True
data/cogar_sim_500_final/rgb/000584.png,6,plastic_object,6,0.6563298106193542,0.9034334763948498,0.9822485207100593,True
data/cogar_sim_500_final/rgb/000584.png,6,plastic_object,6,0.7944999933242798,0.9447830763714593,1.0,True
data/cogar_sim_500_final/rgb/000584.png,5,metal_part,5,0.8187537789344788,0.9493670886075949,1.0,True
data/cogar_sim_500_final/rgb/000584.png,6,plastic_object,6,0.7895013093948364,0.890104662226451,0.9551959376282315,True
data/cogar_sim_500_final/rgb/000584.png,6,plastic_object,6,0.34132587909698486,0.8256501182033097,0.8361260367326306,True
data/cogar_sim_500_final/rgb/000584.png,7,robot_gripper,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000584.png,7,robot_gripper,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000584.png,7,robot_gripper,-1,0.0,0.0,0.0,False
data/cogar_sim_500_final/rgb/000585.png,3,connector,3,0.8941775560379028,0.7178002894356006,0.8526213801270319,True
data/cogar_sim_500_final/rgb/000585.png,9,tool,9,0.2037629634141922,0.7914387633769322,0.85884230378645,True
data/cogar_sim_500_final/rgb/000585.png,5,metal_part,5,0.20150095224380493,0.8290680830516659,0.7432432432432433,True
data/cogar_sim_500_final/rgb/000585.png,7,robot_gripper,7,0.8096256256103516,0.6115107913669064,0.3794274249556293,True
data/cogar_sim_500_final/rgb/000585.png,7,robot_gripper,7,0.05002718046307564,0.1540679711637487,0.1016949152542373,True
data/cogar_sim_500_final/rgb/000585.png,7,robot_gripper,7,0.28931573033332825,0.2604346989805732,0.24995450740619427,True
data/cogar_sim_500_final/rgb/000586.png,4,glass_object,4,0.22576704621315002,0.8098944233892799,0.38761888682536993,True
data/cogar_sim_500_final/rgb/000586.png,5,metal_part,5,0.050368569791316986,0.006123733760659303,0.04828660436137072,True
data/cogar_sim_500_final/rgb/000586.png,4,glass_object,4,0.05261140689253807,0.19473119167561317,0.04763208321927183,True
data/cogar_sim_500_final/rgb/000586.png,6,plastic_object,6,0.6447682976722717,0.8566487317448117,0.8179501965923984,True
data/cogar_sim_500_final/rgb/000586.png,4,glass_object,4,0.47968387603759766,0.8797610736172523,0.5341719826135919,True
