row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,boundary_f1,latency_sec,fps,device,model_type
10,000001.png,14,data/cogar_sim_500_v2/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000014_img_000001_cat_cable.png,325.0,283.0,395.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0010_object_14_sam_mask.png,,0.9659109115600586,0.7624277456647399,0.6319378770345917,0.012106407999908697,82.60088376399851,cuda,vit_b
11,000001.png,15,data/cogar_sim_500_v2/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000015_img_000001_cat_robot_gripper.png,318.0,13.0,455.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0011_object_15_sam_mask.png,,0.9775925278663635,0.8501126972201353,0.7030940460324893,0.012344037999810098,81.01076811456544,cuda,vit_b
12,000001.png,16,data/cogar_sim_500_v2/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000016_img_000001_cat_robot_gripper.png,322.0,57.0,384.0,266.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0012_object_16_sam_mask.png,,0.93910813331604,0.4813226605679436,0.6298201729599752,0.01253493400008665,79.77704549486158,cuda,vit_b
13,000001.png,17,data/cogar_sim_500_v2/rgb/000001.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000017_img_000001_cat_robot_gripper.png,351.0,33.0,399.0,198.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0013_object_17_sam_mask.png,,0.6939232349395752,0.43478260869565216,0.7224408339064844,0.012535684000340552,79.77227249608664,cuda,vit_b
14,000002.png,20,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000020_img_000002_cat_glass_object.png,361.0,135.0,442.0,247.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0014_object_20_sam_mask.png,,0.983048677444458,0.9616076784643072,0.8941323204263281,0.15535985599990454,6.436669199800329,cuda,vit_b
15,000002.png,21,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000021_img_000002_cat_box.png,98.0,167.0,217.0,277.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0015_object_21_sam_mask.png,,0.9988095760345459,0.9937799893371245,1.0,0.011937751999994362,83.76786517264493,cuda,vit_b
16,000002.png,22,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000022_img_000002_cat_screw.png,221.0,327.0,243.0,349.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0016_object_22_sam_mask.png,,0.974773108959198,0.9654377880184332,1.0,0.012118921999899612,82.51559008369586,cuda,vit_b
17,000002.png,23,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000023_img_000002_cat_metal_part.png,350.0,263.0,446.0,380.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0017_object_23_sam_mask.png,,0.9925124645233154,0.9754024030832011,1.0,0.012324048000209586,81.14217016868108,cuda,vit_b
18,000002.png,24,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000024_img_000002_cat_box.png,452.0,126.0,579.0,276.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0018_object_24_sam_mask.png,,0.9949228763580322,0.9880823401950163,1.0,0.012679216999913479,78.86922354959489,cuda,vit_b
19,000002.png,25,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000025_img_000002_cat_metal_part.png,219.0,196.0,300.0,262.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0019_object_25_sam_mask.png,,0.9852101802825928,0.9662095984329089,0.9691310050031574,0.012155283000083728,82.26875507490132,cuda,vit_b
20,000002.png,26,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000026_img_000002_cat_robot_gripper.png,217.0,74.0,442.0,142.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0020_object_26_sam_mask.png,,0.9917669296264648,0.9765315868467731,0.9891936824605154,0.01230045300007987,81.29781886841947,cuda,vit_b
21,000002.png,27,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000027_img_000002_cat_robot_gripper.png,269.0,53.0,301.0,226.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0021_object_27_sam_mask.png,,0.9726541042327881,0.9518987341772152,0.9647360680872368,0.011910783000075753,83.95753662825021,cuda,vit_b
22,000002.png,28,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000028_img_000002_cat_robot_gripper.png,356.0,141.0,387.0,197.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0022_object_28_sam_mask.png,,0.9536404013633728,0.8337531486146096,0.7252887687392479,0.012021001999983127,83.18774092221294,cuda,vit_b
23,000003.png,31,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000031_img_000003_cat_box.png,9.0,227.0,197.0,417.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0023_object_31_sam_mask.png,,0.9966847896575928,0.9163517144028049,0.8266615268022512,0.15662860500015086,6.384529824542821,cuda,vit_b
24,000003.png,32,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000032_img_000003_cat_cable.png,136.0,0.0,228.0,141.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0024_object_32_sam_mask.png,,0.9822657704353333,0.9587324981577008,1.0,0.01204541800007064,83.01911980091812,cuda,vit_b
25,000003.png,33,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000033_img_000003_cat_metal_part.png,243.0,105.0,281.0,189.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0025_object_33_sam_mask.png,,0.9521375894546509,0.9613664091093941,1.0,0.012528651999673457,79.81704656064066,cuda,vit_b
26,000003.png,34,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000034_img_000003_cat_screw.png,172.0,235.0,185.0,253.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0026_object_34_sam_mask.png,,0.942074179649353,0.9191919191919192,1.0,0.012212850999731018,81.88096293175316,cuda,vit_b
27,000003.png,35,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000035_img_000003_cat_connector.png,231.0,257.0,299.0,290.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0027_object_35_sam_mask.png,,0.9883456826210022,0.9692020531964536,1.0,0.012033872999836603,83.09876629191433,cuda,vit_b
28,000003.png,36,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000036_img_000003_cat_screw.png,345.0,138.0,370.0,156.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0028_object_36_sam_mask.png,,0.9730806946754456,0.8398268398268398,0.9528795811518325,0.011964154999986931,83.58300272782259,cuda,vit_b
29,000003.png,37,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000037_img_000003_cat_plastic_object.png,179.0,83.0,243.0,155.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0029_object_37_sam_mask.png,,0.9886572957038879,0.9708933717579251,1.0,0.011997021999832214,83.35401902355315,cuda,vit_b
30,000003.png,38,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000038_img_000003_cat_tool.png,127.0,228.0,197.0,433.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0030_object_38_sam_mask.png,,0.9413977861404419,0.9588846880907372,0.8994543638086945,0.012312690999806364,81.21701421855926,cuda,vit_b
31,000003.png,39,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000039_img_000003_cat_metal_part.png,445.0,448.0,506.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0031_object_39_sam_mask.png,,0.9279900789260864,0.9567988668555241,0.9642857142857143,0.011997711999811145,83.34922525359343,cuda,vit_b
32,000003.png,40,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000040_img_000003_cat_plastic_object.png,529.0,280.0,590.0,338.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0032_object_40_sam_mask.png,,0.985175371170044,0.9744058500914077,1.0,0.012378681999962282,80.78404469902749,cuda,vit_b
33,000003.png,41,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000041_img_000003_cat_plastic_object.png,84.0,223.0,172.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0033_object_41_sam_mask.png,,0.9036362171173096,0.9150805270863837,0.990346446364672,0.012231231999976444,81.75791285799549,cuda,vit_b
34,000004.png,44,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000044_img_000004_cat_glass_object.png,441.0,139.0,640.0,431.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0034_object_44_sam_mask.png,,0.994472861289978,0.9710606721955478,0.8391546224856943,0.1569434450002518,6.371721991946815,cuda,vit_b
35,000004.png,45,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000045_img_000004_cat_plastic_object.png,163.0,244.0,269.0,343.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0035_object_45_sam_mask.png,,0.9986748695373535,0.9864745986364636,1.0,0.012047928000356478,83.00182404562939,cuda,vit_b
36,000004.png,46,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000046_img_000004_cat_plastic_object.png,573.0,350.0,640.0,480.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0036_object_46_sam_mask.png,,0.9996275901794434,0.9865501941209096,0.9297520661157025,0.01204447199961578,83.02564031299173,cuda,vit_b
37,000004.png,47,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000047_img_000004_cat_plastic_object.png,168.0,153.0,242.0,250.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0037_object_47_sam_mask.png,,0.9860801696777344,0.9715736040609138,1.0,0.012107749999813677,82.59172843966788,cuda,vit_b
38,000004.png,48,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000048_img_000004_cat_box.png,59.0,130.0,191.0,316.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0038_object_48_sam_mask.png,,1.0009071826934814,0.9820205479452054,0.996855221126565,0.012309681000260753,81.23687364268963,cuda,vit_b
39,000004.png,49,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000049_img_000004_cat_robot_gripper.png,231.0,58.0,510.0,222.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0039_object_49_sam_mask.png,,0.9925947785377502,0.9799910071942446,0.9965870307167235,0.012285646000236738,81.39580124486173,cuda,vit_b
40,000004.png,50,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000050_img_000004_cat_robot_gripper.png,336.0,177.0,370.0,245.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0040_object_50_sam_mask.png,,0.9775450229644775,0.9541000515729757,1.0,0.012751762999869243,78.42052898961924,cuda,vit_b
41,000004.png,51,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000051_img_000004_cat_robot_gripper.png,368.0,189.0,439.0,310.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0041_object_51_sam_mask.png,,0.9879499673843384,0.9733806566104702,1.0,0.012070149000010133,82.8490186823013,cuda,vit_b
42,000005.png,54,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000054_img_000005_cat_box.png,275.0,264.0,460.0,446.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0042_object_54_sam_mask.png,,1.0088120698928833,0.9855610909397957,1.0,0.15597453100008352,6.411303137686399,cuda,vit_b
43,000005.png,55,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000055_img_000005_cat_metal_part.png,246.0,83.0,285.0,142.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0043_object_55_sam_mask.png,,0.9759400486946106,0.9455890121500264,1.0,0.012065908000295167,82.8781389660469,cuda,vit_b
44,000005.png,56,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000056_img_000005_cat_screw.png,259.0,269.0,276.0,292.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0044_object_56_sam_mask.png,,0.9353150129318237,0.9686609686609686,1.0,0.012035120999826177,83.09014924024802,cuda,vit_b
45,000005.png,57,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000057_img_000005_cat_plastic_object.png,166.0,216.0,229.0,318.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0045_object_57_sam_mask.png,,0.989717960357666,0.9882937211777226,1.0,0.011995240000032936,83.3664020059002,cuda,vit_b
46,000005.png,58,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000058_img_000005_cat_tool.png,271.0,171.0,427.0,214.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0046_object_58_sam_mask.png,,0.9454403519630432,0.9623329283110571,1.0,0.012938028000007762,77.29153159966883,cuda,vit_b
47,000005.png,59,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000059_img_000005_cat_tool.png,70.0,174.0,217.0,270.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0047_object_59_sam_mask.png,,0.9746710658073425,0.965658747300216,1.0,0.012069070999586984,82.85641869487893,cuda,vit_b
48,000005.png,60,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000060_img_000005_cat_robot_gripper.png,337.0,50.0,489.0,178.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_box_v2/masks/row_0048_object_60_sam_mask.png,,0.9670277833938599,0.9316308243727599,0.8293507830306595,0.01219072399999277,82.02958249244205,cuda,vit_b
